Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations 1,geo_latitude,geo_longitude,geo_accuracy,Affiliations 2,Coordinates 2,Affiliations 3,Coordinates 3,Affiliations 4,Coordinates 4,Affiliations 5,Coordinates 5,Affiliation 6,Coordinates 6,Affiliation 7,Coordinates 7,Affiliation 8,Coordinates 8,Affiliation 9,Coordinates 9,Affiliation 10,Coordinates 10,Affiliation 11,Coordinates 11,Affiliation 12,Coordinates 12,Affiliation 13,Coordinates 13,Affiliation 14,Coordinates 14,Affiliation 15,Coordinates 15,Affiliation 16,Coordinates 16,Affiliation 17,Coordinates 17,Lat,Lng
Bess J.,Lahiri's Interpreter Of Maladies,2004,Explicator,62,2,,125,128,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-62649088536&partnerID=40&md5=9cc36b2c7b2522698693e826edc06704,"Ont. Ministry of Natural Resources, 955 Oliver Road, Thunder Bay, Ont. P7B 5E1, Canada",48.4206847,-89.261837,,"Canadian Wildlife Service, 115 Perimeter Road, Saskatoon, Sask. S7N 0X4, Canada",,"Ont. Ministry of Natural Resources, Natural Resource Centre, 25th Side-Road, Thunder Bay, Ont. P7C 4T9, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4206847,-89.261837
"Araguás I.A., Jalón J.B.",Iconography of interpreters in the conquest of the Americas,2004,"TTR: Traduction, Terminologie et Redaction",17,1,,129,147,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-63649104829&partnerID=40&md5=4da380ee701bec441af188f6dcca51c4,"Rocky Ridge Resources, Centerville, TX, United States",ZERO_RESULTS,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS
"Gerrish K., Chau R., Sobowale A., Birks E.",Bridging the language barrier: The use of interpreters in primary care nursing,2004,Health and Social Care in the Community,12,5,,407,413,,76,10.1111/j.1365-2524.2004.00510.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4444363517&doi=10.1111%2fj.1365-2524.2004.00510.x&partnerID=40&md5=c4396c660b30a220b1e4709a6bd0c396,"Aleksanteri Institute, University of Helinski, Töölönkatu 3 A, FIN-00014, Helinski, Finland",ZERO_RESULTS,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS
Pöchhacker F.,Introducing interpreting studies,2004,Introducing Interpreting Studies,,,,1,252,,17,10.4324/9780203504802,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908989379&doi=10.4324%2f9780203504802&partnerID=40&md5=9d88d03056c51ff110e0ad64a68dfd9a,"Oil and Natural Gas Corporation Limited, Dehradun, India",30.3390309,78.0173982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3390309,78.0173982
"Bardeen J., Brattain W., Shockley W.",The Digital Millennium Copyright Act of 1998 (DMCA)-An Overview,2004,Intellectual Property Law for Engineers and Scientists,,,,405,418,,,10.1002/0471697400.ch23,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890626882&doi=10.1002%2f0471697400.ch23&partnerID=40&md5=ca1a30fdb87a467e32cb8042b5e43065,"Engineering Geology, Geological Institute, Swiss Federal Institute of Technology, CH-8093 Zurich, Switzerland",ZERO_RESULTS,ZERO_RESULTS,,"Department of Geology and Soil Science, Ghent University, Krijgslaan 281 (S8), B-9000 Gent, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS
"Marschark M., Sapere P., Convertino C., Seewagen R., Maltzen H.",Comprehension of sign language interpreting: Deciphering a complex task situation,2004,Sign Language Studies,4,4,,345,366+405-406,,48,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-26844543907&partnerID=40&md5=83b4b41d95aa3fd233fe38af4be310c3,"Computing Services Centre and Department of Informatics and General Technology, Faculty of Science, University of Pécs, Ifjúság Útja 6, H-7624 Pécs, Hungary",ZERO_RESULTS,ZERO_RESULTS,,"Computer and Automation Research, Institute of the Hungarian Academy of Sciences, MTA SZTAKI, Budapest, Hungary",,"Research Centre for Quantum Information, Slovak Academy of Sciences, Dubravská Cesta 9, 845 11 Bratislava, Slovakia",,"Research Institute for Solid State Physics and Optics, Hungarian Academy of Sciences, Budapest, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS
"Napier J., Barker R.",Sign language interpreting: The relationship between metalinguistic awareness and the production of interpreting omissions,2004,Sign Language Studies,4,4,,369,393+406,,13,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-49349116460&partnerID=40&md5=2ac171be002f0a3573bc00c26b86e191,"Geo-Institute, United States",28.645318,77.182848,,"University of Rhode Island, Narragansett, RI 02882, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.645318,77.182848
Fauske H.K.,A fast thermal activity interpreter for controlling chemical reaction hazards,2004,Process Safety Progress,23,2,,108,113,,3,10.1002/prs.10025,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544230895&doi=10.1002%2fprs.10025&partnerID=40&md5=b197e4cc473863b16aad793f76757663,"Department of Neuroscience, Karolinska Institutet, Retziusv. 8, 17177 Stockholm, Sweden",ZERO_RESULTS,ZERO_RESULTS,,"Dept. of Med. Biochem. and Biophys., Karolinska Institutet, Scheeles väg 2, 17177 Stockholm, Sweden",,"Dept. of Cell. and Molec. Medicine, University of Ottawa, 451 Smythe Road, Ottawa, Ont. K1H8M5, Canada",,"Dept. of Physiology and Pharmacology, Karolinska Institutet, Nanna Svartz väg, 17177 Stockholm, Sweden",,"Dept. of Anatomy and Cell Biology, University of Göteborg, 40530 Göteborg, Sweden",,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS
"Bolt S.E., Thurlow M.L.",Five of the most frequently allowed testing accommodations in state policy: Synthesis of research,2004,Remedial and Special Education,25,3,,141,152,,54,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942628385&partnerID=40&md5=342e1d50b8042ed1a2f0ecc1340ac782,"Imagerie Med. Veterinaire, 10-12 rue Robert-Flers, 75015 Paris, France",ZERO_RESULTS,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS
"Kennedy C.C., Rho J.P.",Using interpreters to teach.,2004,Medical education,38,5,,557,,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042783413&partnerID=40&md5=ead401a47624927e42867ad48f8477f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wiese H.J., Torbeck L., Matheny S.C.",Learning how to use interpreters.,2004,Medical education,38,5,,556,557,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042784989&partnerID=40&md5=173a3279dd121aa167a420cda2af236c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlson A.,Helping to keep the peace (Albeit reluctantly): China's recent stance on sovereignty and multilateral intervention,2004,Pacific Affairs,77,1,,9,27,,35,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4344634656&partnerID=40&md5=e66ddff5a3930c4cf03f7620865f9f3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bartholomew R.E., Victor J.S.","A social-psychological theory of collective anxiety attacks: The ""mad gasser"" reexamined",2004,Sociological Quarterly,45,2,,229,248,,10,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3242692400&partnerID=40&md5=3d0a39d237a0996dae9303fd4155bb72,"Liaison Psychiatry Service, University of Lausanne, Hospital Les Allières, CH-1011 Lausanne, Switzerland",46.5247752,6.643724,,"Liaison Psychiatry Service, Adult Psychiatry Department, University of Lausanne Hospital, CH-1011 Lausanne, Switzerland",,"University of Niamey, Niamey, Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5247752,6.643724
"Napier J., Barker R.","Accessing university education: perceptions, preferences, and expectations for interpreting by deaf students.",2004,Journal of deaf studies and deaf education,9,2,,228,238,,26,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-16544386668&partnerID=40&md5=7db72cf49807b199cbc06e0eefc03ec9,"Politecnico di Milano, Italy",45.4781071,9.2272764,,"Univ. degli Studi di Milano Bicocca, Italy",,"Dipartimento di Elettronica, Politecnico di Milano, Piazza L. da Vinci, 32, 20133 Milano, Italy",,"Dipartimento di Informatica, Univ. degli Studi di Milano Bicocca, via Bicocca degli Arcimboldi, 8, 20126 Milano, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4781071,9.2272764
Angelelli C.V.,Medical interpreting and cross-cultural communication,2004,Medical Interpreting and Cross-Cultural Communication,,,,1,153,,9,10.1017/CBO9780511486616,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928359162&doi=10.1017%2fCBO9780511486616&partnerID=40&md5=a3658752ac0a001040e8e63a4070cd33,"Jenner & Block, Washington, DC, USA.",38.9017319,-77.0267444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9017319,-77.0267444
"Laws M.B., Heckscher R., Mayo S.J., Wenjun L., Wilson I.B.",A new method for evaluating the quality of medical interpretation,2004,Medical Care,42,1,,71,80,,42,10.1097/01.mlr.0000102366.85182.47,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242263942&doi=10.1097%2f01.mlr.0000102366.85182.47&partnerID=40&md5=5ff64ab59ee1b10b1174a7a05d03cb11,"Department of Communication Sciences and Disorders, MSC 4304, James Madison University, Harrisonburg, VA 22807, USA.",ZERO_RESULTS,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS
Beaulac S.,National Application of International Law: The Statutory Interpretation Perspective,2004,Canadian Yearbook of International Law,41,,,225,269,,,10.1017/S0069005800008304,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008194160&doi=10.1017%2fS0069005800008304&partnerID=40&md5=25b30039bfb814392c6f764621200a9b,"University of Texas, Austin, TX, United States",30.2849185,-97.7340567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2849185,-97.7340567
"Boisserie-Lacroix M., Dos Santos E., Lebiez-Michel N., Galtier J.B., Bouzgarrou M., Trillaud H.",Mammography in younger women: Interpretation of abnormal findings [Mammographie de la femme jeune: Comment interpréter une image anormale?],2004,Journal de Radiologie,85,12 II,,2143,2144,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-12244250804&partnerID=40&md5=fdac31dec96ef4b8a3b89b5f83c182e3,Université du Québec en Outaouais,45.4214456,-75.7378883,,"Département d'Études Langagières, Université du Québec en Outaouais, C.P. 1250, succursale Hull, Gatineau, QC J8X 3X7, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4214456,-75.7378883
"Ahmed R., Bowen J., O'Donnell W.",Cultural competence and language interpreter services in Minnesota: results of a needs assessment survey administered to physician members of the Minnesota Medical Association.,2004,Minnesota medicine,87,12,,40,42,,8,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-15844362713&partnerID=40&md5=1fe73bcd390bf34ee17af7d1482c13e6,"E.S.I.T., Centre Universitaire Dauphine, 75775 Paris Cedex 16, France",ZERO_RESULTS,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS
"Kambanaros M., Van Steenbrugge W.",Interpreters and language assessment: Confrontation naming and interpreting,2004,International Journal of Speech-Language Pathology,6,4,,247,252,,10,10.1080/14417040400010009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248705693&doi=10.1080%2f14417040400010009&partnerID=40&md5=d7930ac9ab6ebf914ad843dc4d8ee039,"University of Ottawa, Ottawa, Canada",45.4231064,-75.6831329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4231064,-75.6831329
"Sandroni C., Fenici P., Franchi M.L., Cavallaro F., Menchinelli C., Antonelli M.",Automated external defibrillation by untrained deaf lay rescuers,2004,Resuscitation,63,1,,43,48,,4,10.1016/j.resuscitation.2004.03.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4644364694&doi=10.1016%2fj.resuscitation.2004.03.010&partnerID=40&md5=62b641d533b770efc331e63bbabad73e,Association Internationale des Interprètes de Conférence (AIIC),46.2215367,6.1485845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2215367,6.1485845
"Debevc M., Peljhan _.",The role of video technology in on-line lectures for the deaf,2004,Disability and Rehabilitation,26,17,,1048,1059,,20,10.1080/09638280410001702441,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544367024&doi=10.1080%2f09638280410001702441&partnerID=40&md5=916b2ccac3ca2cad890a0b74856573c6,"Hogeschool voor Wetenschap en Kunst, Brussels, Belgium",50.8579358,4.3679202,,"Hogeschool Gent, Belgium",,"Kortrijksesteenweg 420, B-9000 Gent, Belgium",,"TweeDreven 26, B-9830 Sint-Martens-Latem, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8579358,4.3679202
Darling L.,Psychoanalytically-informed work with interpreters,2004,Psychoanalytic Psychotherapy,18,3,,255,267,,3,10.1080/14749730412331280939,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4644233871&doi=10.1080%2f14749730412331280939&partnerID=40&md5=59f69f6bbbe173bd9a0faae2799631b9,"Bo?azici University, Istanbul, Turkey",41.0847571,29.0510399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0847571,29.0510399
"Shore P.M., Thomas N.J., Clark R.S.B., Adelson P.D., Wisniewski S.R., Janesko K.L., Bayir H., Jackson E.K., Kochanek P.M.",Continuous versus intermittent cerebrospinal fluid drainage after severe traumatic brain injury in children: Effect on biochemical markers,2004,Journal of Neurotrauma,21,9,,1113,1122,,59,10.1089/neu.2004.21.1113,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4644228289&doi=10.1089%2fneu.2004.21.1113&partnerID=40&md5=3832866c552c65d1e1b6ca135b9c4d89,Aarhus School of Business,56.161993,10.182183,,"Aarhus School of Business, Fuglesangs Allé 4, DK-8210 Aarhus V, Denmark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.161993,10.182183
Schneeberger C.,GENOSENSE Diagnostics GmbH,2004,Pharmacogenomics,5,5,,581,583,,,10.1517/14622416.5.5.581,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3543060492&doi=10.1517%2f14622416.5.5.581&partnerID=40&md5=07c32b35bb4b6e0a8d8549271dece5f5,"University of Bologna, Bologna, Italy",44.4962318,11.354157,,"University of Trieste, Trieste, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4962318,11.354157
[No author name available],Patient handout information. Do I need an interpreter?,2004,Family practice management,11,7,,39,40,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544373079&partnerID=40&md5=1765aae5cb344f23360e6c721d10d161,University of Toronto,43.6628917,-79.3956564,,"School of Graduate Studies, University of Toronto, 63 St. George Street, Toronto, ON M5S 2Z9, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6628917,-79.3956564
"Wiener E.S., Rivera M.I.",Bridging language barriers: How to work with an interpreter,2004,Clinical Pediatric Emergency Medicine,5,2,,93,101,,11,10.1016/j.cpem.2004.01.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942678875&doi=10.1016%2fj.cpem.2004.01.007&partnerID=40&md5=0cf14cb4a6ab14674f41bf92e8e1e225,"Action Canada for Population and Development, University of Montreal, Centre Interuniversitaire dÉtudes Démographiques, Montreal, Que., Canada",ZERO_RESULTS,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS
"Garcia E.A., Roy L.C., Okada P.J., Perkins S.D., Wiebe R.A.","A comparison of the influence of hospital-trained, ad hoc, and telephone interpreters on perceived satisfaction of limited English-proficient parents presenting to a pediatric emergency department",2004,Pediatric Emergency Care,20,6,,373,378,,50,10.1097/01.pec.0000133611.42699.08,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942722407&doi=10.1097%2f01.pec.0000133611.42699.08&partnerID=40&md5=18e4846cae4a952d0ac0c206070947a0,"Brody School of Medicine, East Carolina University, Greenville, NC, United States",35.6095742,-77.4028222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6095742,-77.4028222
"Jacobs E.A., Shepard D.S., Suaya J.A., Stone E.-L.",Overcoming Language Barriers in Health Care: Costs and Benefits of Interpreter Services,2004,American Journal of Public Health,94,5,,866,869,,128,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2342425700&partnerID=40&md5=1adbf77c8ee34dedcf7880ac2701acab,"University of Arkansas Rehabilitation Research, 4601 W Markham St, Little Rock 72205, USA.",ZERO_RESULTS,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS
Needleman H.L.,"Values, errors, and precautions",2004,International Journal of Occupational Medicine and Environmental Health,17,1,,111,114,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842784865&partnerID=40&md5=58e8db4bea554af9dd5d983173b76ced,"Vanderbilt University, United States",36.1447034,-86.8026551,,"Dept. of Educational Administration, College of Education, University of Illinois, Urbana-Champaign, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1447034,-86.8026551
"Sills E.S., Takeuchi T., Tucker M.J., Palermo G.D.",Genetic and epigenetic modifications associated with human ooplasm donation and mitochondrial heteroplasmy - Considerations for interpreting studies of heritability and reproductive outcome,2004,Medical Hypotheses,62,4,,612,617,,8,10.1016/j.mehy.2003.10.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842453105&doi=10.1016%2fj.mehy.2003.10.008&partnerID=40&md5=26a65dd79fea8c9a62ed9af238f3a68f,"University of British Columbia, Vancouver, Canada.",49.2606052,-123.2459939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2606052,-123.2459939
"Iezzoni L.I., O'Day B.L., Killeen M., Harker H.",Communicating about Health Care: Observations from Persons Who Are Deaf or Hard of Hearing,2004,Annals of Internal Medicine,140,5,,356,362+I68,,110,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1442332615&partnerID=40&md5=d4f6b6ca7543d921d6573c8b1b2517e0,"School of Oriental and African Studies, University of London, United Kingdom",51.52235,-0.129259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.52235,-0.129259
"Tomioka K., Kitahara T., Taoda K., Tsujimura H., Nishiyama K.",An experimental study on muscle tension reaction induced by voice among sign language interpreters,2004,Sangyo eiseigaku zasshi = Journal of occupational health,46,2,,45,54,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2542499969&partnerID=40&md5=7ec79729156db6d2d34c8d7a5500e41e,"University of Bologna, Forlì, Italy",44.2190363,12.0427141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2190363,12.0427141
"Dupuy A., Guillaume J.-C.",Interpreting a confidence interval [Interpréter un intervalle de confiance],2004,Annales de Dermatologie et de Venereologie,131,2,,220,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542406140&partnerID=40&md5=3d2fdf02596d3049ffc2897b429d1b09,"Department of Interpretation, Gallaudet University",38.908422,-76.9923875,,"Sign Language Associates, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.908422,-76.9923875
"Koornstra J.J., Rijcken F.E.M., De Jong S., Hollema H., De Vries E.G.E., Kleibeuker J.H.","Assessment of apoptosis by M30 immunoreactivity and the correlation with morphological criteria in normal colorectal mucosa, adenomas and carcinomas",2004,Histopathology,44,1,,9,17,,30,10.1111/j.1365-2559.2004.01739.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0842308532&doi=10.1111%2fj.1365-2559.2004.01739.x&partnerID=40&md5=2313736aae46128c2874a379ed0acc93,Goucher College,39.408765,-76.596545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.408765,-76.596545
"Hughes G., Hudgins B., MacDougall J.",Using telehealth technology to improve the delivery of health services to people who are deaf,2004,Annual International Conference of the IEEE Engineering in Medicine and Biology - Proceedings,26 IV,,,3084,3087,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-11144321322&partnerID=40&md5=2107479cfbcbd50d43e0703137ee17b0,University of Salamanca,40.9613376,-5.6669251,,"Dpto. Traducción e Interpretación, Universidad de Salamanca, C/ Francisco de Vitoria 6-16, E-37001 Salamanca, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9613376,-5.6669251
