Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations 1,geo_latitude,geo_longitude,geo_accuracy,Affiliations 2,Coordinates 2,Affiliations 3,Coordinates 3,Affiliations 4,Coordinates 4,Affiliations 5,Coordinates 5,Affiliation 6,Coordinates 6,Affiliation 7,Coordinates 7,Affiliation 8,Coordinates 8,Affiliation 9,Coordinates 9,Affiliation 10,Coordinates 10,Affiliation 11,Coordinates 11,Affiliation 12,Coordinates 12,Affiliation 13,Coordinates 13,Affiliation 14,Coordinates 14,Affiliation 15,Coordinates 15,Affiliation 16,Coordinates 16,Affiliation 17,Coordinates 17,Lat,Lng
Whitfield C.,"Prospero Orsi, Caravage's interpreter [Prospero Orsi, interprÂte du Caravage]",2007,Revue de l'Art,155,1,,9,19,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-61149377791&partnerID=40&md5=bb69cb50d34adebb372a2af504410d70,"Department of Medicine, University of California, San Francisco, CA, United States",37.7631333,-122.4575489,,"Clinical Medicine, University of California, San Francisco, CA, United States",,"Clinical Medicine, University of California, Box 1364, San Francisco, CA 94143, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hodges H.,"Return to sender: The small town in Wole Soyinka's the Interpreters, season of anomy, AkÅ½ and Isara",2007,Journal of Commonwealth Literature,42,1,,5,20,,2,10.1177/0021989407075725,https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950163577&doi=10.1177%2f0021989407075725&partnerID=40&md5=f4a9980652076ca27fc4bd8ef1806971,"University of California, Irvine School of Medicine, Irvine, CA, United States",33.6446052,-117.8507377,,"Stanford University School of Medicine, Stanford, CA, United States",,"Department of Family Medicine, Orange, CA 9286, United States",,"Department of Family Medicine, Building 200, 101 The City Drive South, Rt 81, Orange, CA 92868, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zaleski M., Brown A.D., Stoodley K.",YETI: A graduallY extensible trace interpreter,2007,VEE'07: Proceedings of the 3rd International Conference on Virtual Execution Environments,,,,83,93,,28,10.1145/1254810.1254823,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35448980366&doi=10.1145%2f1254810.1254823&partnerID=40&md5=4625e41de9ac35980cac4fb61e89cbd1,"Department of Medicine Baylor College of Medicine, Houston, TX 77030, United States",29.7104397,-95.3961698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanglin K.D.,"Johannes Kuchlinus, the 'faithful teacher': His role in the Arminian controversy and his impact as a theological interpreter and educator",2007,Church History and Religious Culture,87,3,,305,326,,2,10.1163/187124107X232444,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856461731&doi=10.1163%2f187124107X232444&partnerID=40&md5=ba671f6875a1839ba59fb49434bbbf12,"Sidney Kimmel Comprehensive Cancer Center, Johns Hopkins University, Baltimore, MD, United States",39.295795,-76.593096,,"Norris Comprehensive Cancer Center, University of Southern California Keck School of Medicine, Los Angeles, CA, United States",,"Department of Oncology, Johns Hopkins University, 1650 Orleans Street, Baltimore, MD 21231, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Duarte J.P., Rocha J.M., Soares G.D.",Unveiling the structure of the Marrakech Medina: A shape grammar and an interpreter for generating urban form,2007,"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM",21,4,,317,349,,20,10.1017/S0890060407000315,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548713410&doi=10.1017%2fS0890060407000315&partnerID=40&md5=992a0928c5fc44dae46ea2fb5823c7c4,"Department of Family Medicine, Faculty of Medicine, McGill University, 515-517 Pine Ave, Montreal, Que. H2W 1S4, Canada",45.4994909,-73.6300284,,"Laval University, Que., Canada",,"McGill University, Montreal, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Casey K., Ertl M.A., Gregg D.",Optimizing indirect branch prediction accuracy in virtual machine interpreters,2007,ACM Transactions on Programming Languages and Systems,29,6,1286828,,,,17,10.1145/1286821.1286828,https://www.scopus.com/inward/record.uri?eid=2-s2.0-36048973219&doi=10.1145%2f1286821.1286828&partnerID=40&md5=ea918f2312428fd80f21e2fff1bfdd28,"Department of Health Services, University of Washington, Seattle, WA, United States",47.6553351,-122.3035199,,"Human Services Policy Center, University of Washington, Seattle, WA, United States",,"Department of Public Health, Seattle-King County, Seattle, WA, United States",,"School of Public Health and Community Medicine, Epidemiology and Health Services, University of Washington, Seattle, WA, United States",,"Department of Health Services, University of Washington, Box 357660, Seattle, WA 98195-7660, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ma Y., Duan Z., Wang X., Yang X.",An interpreter for framed tempura and its application,2007,"First Joint IEEE/IFIP Symposium on Theoretical Aspects of Software Engineering, TASE '07",,,4239969,251,260,,8,10.1109/TASE.2007.10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548813076&doi=10.1109%2fTASE.2007.10&partnerID=40&md5=cd4fbc3fc9daf09287c2a87ed9e53b0f,"School of Occupational Therapy, University of Western Ontario, London, Ont., Canada",43.0095971,-81.2737336,,"Department of Psychiatry, University of Western Ontario, London, Ont., Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silcox M.,On the conceivability of an omniscient interpreter,2007,Dialogue-Canadian Philosophical Review,46,4,,627,636,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950303387&partnerID=40&md5=76078ce0118a4b97345b8272004a0bf2,"George Warren Brown School of Social Work, Department of Psychiatry, Washington University in St. Louis, St. Louis, MO, United States",38.6487895,-90.3107962,,"School of Social Work, University of Southern California, Los Angeles, CA, United States",,"New York Medical College, New York, NY, United States",,"Center for Mental Health Services Research, Washington University in St. Louis, St. Louis, MO, United States",,"Washington University in St. Louis, Campus Box 1196, One Brookings Dr., St. Louis, MO 63130-4899, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suraj M.G., Guru D.S.",Secondary diagonal FLD for fingerspelling recognition,2007,"Proceedings - International Conference on Computing: Theory and Applications, ICCTA 2007",,,4127453,693,697,,5,10.1109/ICCTA.2007.115,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547332787&doi=10.1109%2fICCTA.2007.115&partnerID=40&md5=03429bf1625115b7e4d3b603cd95d68d,"Holy Name Hospital, Teancek, NJ, USA.",40.8829528,-74.010501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wang Y.-M., Han C.-H., Huang M.-C.",The interpreter: Crossing communication barriers between healthcare providers and international patients,2007,Journal of Nursing,54,4,,73,77,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547749330&partnerID=40&md5=7a4d24e7da92901033711cf3c9d18343,"Department of Emergency Medicine, University of Rochester, 601 Elmwood Avenue, Rochester, NY 14642, United States",43.1230503,-77.6269403,,"Department of Emergency Medicine, Medical College of Wisconsin, Milwaukee, WI, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Preo?anin T., Maji? _., Kova?evi? D., Kallay N.",Adsorption of oxalic acid onto hematite: Application of surface potential measurements,2007,Adsorption Science and Technology,25,6,,429,437,,5,10.1260/026361707783908300,https://www.scopus.com/inward/record.uri?eid=2-s2.0-44449155310&doi=10.1260%2f026361707783908300&partnerID=40&md5=b5ee922af9d358c234b6201a1d000b39,"Department of Ophthalmology and Vision Sciences, University of Toronto, Toronto, ON, Canada",43.7216308,-79.3760669,,"Faculty of Medicine and Dentistry, University of Alberta, Edmonton, AB, Canada",,"Faculty of Medicine, University of Toronto, Toronto, ON, Canada",,"Department of Medical Imaging, University of Toronto, Toronto, ON, Canada",,"Toronto Western Hospital, 399 Bathurst St., Toronto, ON M5T 2S8, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marschark M., Leigh G., Sapere P., Burnham D., Convertino C., Stinson M., Knoors H., Vervloed M.P.J., Noble W.",Benefits of sign language interpreting and text alternatives for deaf students' classroom learning,2006,Journal of Deaf Studies and Deaf Education,11,4,,421,437,,39,10.1093/deafed/enl013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748775448&doi=10.1093%2fdeafed%2fenl013&partnerID=40&md5=51a3dbbee23aa2c0fd5fd1fb0129340c,"University of Durham, United Kingdom",54.7649859,-1.5782029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"De Groot A.M.B., Chirstoffels I.K.",Language control in bilinguals: Monolingual tasks and simultaneous interpreting,2006,Bilingualism,9,2,,189,201,,35,10.1017/S1366728906002537,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750681961&doi=10.1017%2fS1366728906002537&partnerID=40&md5=4e2b8b5f58cd040f133827ac3a816d71,"University of South Africa (Unisa), South Africa",-25.7676588,28.1992637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simon C.M., Zyzanski S.J., Durand E., Jimenez X., Kodish E.D.",Interpreter accuracy and informed consent among Spanish-speaking families with cancer,2006,Journal of Health Communication,11,5,,509,522,,17,10.1080/10810730600752043,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746266762&doi=10.1080%2f10810730600752043&partnerID=40&md5=40cbb2cfc819b2e24a2c943067d3865c,"University of Arkansas, Little Rock, AR, United States",34.7240568,-92.3388872,,"Department of Counseling, Adult and Rehabilitation Education, University of Arkansas at Little Rock, 2801 S. University, Little Rock, AR 72204, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gengshen H.,Adaptation in consecutive interpreting,2006,Perspectives: Studies in Translatology,14,1,,3,12,,4,10.1080/09076760608669013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745810582&doi=10.1080%2f09076760608669013&partnerID=40&md5=a7525da783aee839c0d3fe7f99864fef,"Hanyang University, Ansan, South Korea",37.309685,126.853656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"de Bruin E., Brugmans P.",The psychotherapist and the sign language interpreter,2006,Journal of Deaf Studies and Deaf Education,11,3,,360,368,,8,10.1093/deafed/enj034,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745714961&doi=10.1093%2fdeafed%2fenj034&partnerID=40&md5=25b76b20abcad2151eef275cb1cb2a6a,"Berzsenyi College, Szombathely, Hungary",47.2294692,16.6117888,,"Department of English, Berzsenyi College, Berzsenyi tÅ½r 2, H-9700 Szombathely, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staszewski G.,Avoiding absurdity,2006,Indiana Law Journal,81,3,,1001,1065,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745638303&partnerID=40&md5=83481a8462e830da458c601e58d92773,University of Granada,37.183853,-3.600767,,"Departamento de Traducciâ€”n e Interpretaciâ€”n, Universidad de Granada, c/ Buensuceso 11, 18002 Granada, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de Lacerda C.B.F.,"School inclusion of deaf students: What students, teachers and interpreters say about this experience [A inclusâ€¹o escolar de alunos surdos: O que dizem alunos, professores e intÅ½rpretes sobre esta experiÂncia]",2006,Cadernos CEDES,26,69,,163,184,,17,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748697859&partnerID=40&md5=41b2fd00d7fe087aea80a64733dcb54a,University of Silesia,50.2607501,19.0287157,,"Institute of English, University of Silesia, ul. Zytnia 10, 41-205 Sosnowiec, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christoffels I.K., de Groot A.M.B., Kroll J.F.",Memory and language skills in simultaneous interpreters: The role of expertise and language proficiency,2006,Journal of Memory and Language,54,3,,324,345,,85,10.1016/j.jml.2005.12.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33244477403&doi=10.1016%2fj.jml.2005.12.004&partnerID=40&md5=4b4dc8a40fb59d0f34b6694c8ba0f4e4,"Hankuk University of Foreign Studies, Seoul, South Korea",37.597319,127.057843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Edwards R., Alexander C., Temple B.",Interpreting trust: Abstract and personal trust for people Who Need Interpreters to Access Services,2006,Sociological Research Online,11,1,,1,16,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645690318&partnerID=40&md5=0576121bc99f475a44c7c9b23dc18438,"ETI, University of Geneva, Geneva, Switzerland",46.199444,6.1451157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Setton R.,Context in simultaneous interpretation,2006,Journal of Pragmatics,38,3,,374,389,,7,10.1016/j.pragma.2005.07.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-32844465979&doi=10.1016%2fj.pragma.2005.07.003&partnerID=40&md5=955f721d78f22749d64ff9e34d47859f,"Department of Spanish and Portuguese, San Diego State University, San Diego, CA, United States",32.7779019,-117.0734781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baker M.,Contextualization in translator- and interpreter-mediated events,2006,Journal of Pragmatics,38,3,,321,337,,26,10.1016/j.pragma.2005.04.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-32644456288&doi=10.1016%2fj.pragma.2005.04.010&partnerID=40&md5=5af4b2e718bcbb7d85e61a62451af903,"National University of Singapore, Singapore, Singapore",1.2966426,103.7763939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hsieh E.,Conflicts in how interpreters manage their roles in provider-patient interactions,2006,Social Science and Medicine,62,3,,721,730,,64,10.1016/j.socscimed.2005.06.029,https://www.scopus.com/inward/record.uri?eid=2-s2.0-29144491842&doi=10.1016%2fj.socscimed.2005.06.029&partnerID=40&md5=d09bbec2f0dbdcb81311106c640b7da0,"Office of Language Services, U.S. Department of State, Washington, DC, United States",38.8966758,-77.0512446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morales L.S., Elliott M., Weech-Maldonado R., Hays R.D.",The impact of interpreters on parents' experiences with ambulatory care for their children,2006,Medical Care Research and Review,63,1,,110,128,,30,10.1177/1077558705283125,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645773466&doi=10.1177%2f1077558705283125&partnerID=40&md5=0078f68c7d70da869b143d3be606903e,"Hankuk University of Foreign Studies, Seoul, South Korea",37.597319,127.057843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tushnet M.,Interpretation in legislatures and courts: Incentives and institutional design,2006,The Least Examined Branch: The Role of Legislatures in the Constitutional State,,,,355,377,,2,10.1017/CBO9780511511035.018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926951836&doi=10.1017%2fCBO9780511511035.018&partnerID=40&md5=6578afbb414c4539e003c5dcc188ba60,UniversitÅ½ de Toulouse-Le Mirail,43.5779941,1.4018071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schirn M.,Hume's principle and Axiom V reconsidered: Critical reflections on Frege and his interpreters,2006,Synthese,148,1,,171,227,,5,10.1007/s11229-004-2829-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644667518&doi=10.1007%2fs11229-004-2829-x&partnerID=40&md5=798f58a5bfbb724b4aa57b42f3d35e8a,"Blake, Cassels and Graydon LLP, Toronto, Canada",43.6481449,-79.3795148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germann U.,"Labour, silence and order: visualizing modern psychiatry--strategies for legitimizing Swiss asylum psychiatry in the context of occupational therapy in the interwar period [Arbeit, Ruhe und Ordnung: die Inszenierung der psychiatri- schen Moderne--Bildmediale Legitimationsstrategien der schweizerischen Anstaltspsychiatrie im Kontext der Arbeits- und BeschÅ ftigungstherapie in der Zwischenkriegszeit.]",2006,"Medizin, Gesellschaft, und Geschichte : Jahrbuch des Instituts fÅ¸r Geschichte der Medizin der Robert Bosch Stiftung",26,,,283,310,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049174916&partnerID=40&md5=39b22f1d1569b12b00aa31600ea63729,"University of Glamorgan, United Kingdom",51.5890596,-3.3269295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gansevoort R.T., Brinkman J., Bakker S.J.L., De Jong P.E., De Zeeuw D.",Evaluation of measures of urinary albumin excretion,2006,American Journal of Epidemiology,164,8,,725,727,,37,10.1093/aje/kwj271,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749503887&doi=10.1093%2faje%2fkwj271&partnerID=40&md5=1a11fa4d6350eba0b473aa6f61dd5b41,"Digiterp Communications, Duluth, MN, United States",46.79883,-92.095885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moore S.E., Collinson A.C., Fulford A.J.C., Jalil F., Siegrist C.-A., Goldblatt D., Hanson L.Â., Prentice A.M.",Effect of month of vaccine administration on antibody responses in the Gambia and Pakistan,2006,Tropical Medicine and International Health,11,10,,1529,1541,,21,10.1111/j.1365-3156.2006.01700.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749026923&doi=10.1111%2fj.1365-3156.2006.01700.x&partnerID=40&md5=19100222f286d3aaf1865b0c3a80b355,"Department of Interpretation, Gallaudet University, Washington, DC, United States",38.908422,-76.9923875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ko Y., Coons S.J.",Self-reported chronic conditions and EQ-5D index scores in the US adult population,2006,Current Medical Research and Opinion,22,10,,2065,2071,,24,10.1185/030079906X132622,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750522477&doi=10.1185%2f030079906X132622&partnerID=40&md5=9e934e6f453bbfa30ba9b347e700e763,"Department of Linguistics, Macquarie University, Sydney, Australia",-33.7738237,151.1126498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"McCabe M., Gohdes D., Morgan F., Eakin J., Schmitt C.",Training effective interpreters for diabetes care and education: A new challenge,2006,Diabetes Educator,32,5,,714,720,,5,10.1177/0145721706292101,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748414317&doi=10.1177%2f0145721706292101&partnerID=40&md5=92875cc7e0d0ccdb67d294aadcf6b31e,"Centre for Translation Studies, University of Vienna, Vienna, Austria",48.2131855,16.3600504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kukurova E., Kralova E., Bergendi L., Traubner P.",The role of medical physics in the scheme of diagnostic and therapeutic processes by keeping safety and hygienic regulations.,2006,BratislavskÅ½ lekâ€¡rske listy.,107,4,,126,129,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747123738&partnerID=40&md5=ad7b0d5d0de0a6e780845b06d333a360,"Depratment of Clinical Radiology, University of Cincinnati",39.1385503,-84.5037427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[No author name available],Deaf patients & interpreters.,2006,Tennessee medicine : journal of the Tennessee Medical Association,99,8,,9,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049181079&partnerID=40&md5=fc347d8565366b70ea7c526aab19d340,Lingnan University,22.412443,113.982367,,"Department of Translation, Lingnan University, Hong Kong, Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luo Y., Zhuo Y., Fukuhara M., Rizzolo L.J.",Effects of culture conditions on heterogeneity and the apical junctional complex of the ARPE-19 cell line,2006,Investigative Ophthalmology and Visual Science,47,8,,3644,3655,,58,10.1167/iovs.06-0166,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748106882&doi=10.1167%2fiovs.06-0166&partnerID=40&md5=0a11b76618eeb71caa0f85bc39aae5fd,"University of Colorado, 2501 Kittredge Loop Road, Boulder, CO 80309-0409, United States",40.0011414,-105.26242,,"Boys Town National Research Hospital, Omaha, NE, United States",,"University of Haifa, Haifa, Israel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hogerzeil H.V., Samson M., Casanovas J.V., Rahmani-Ocora L.",Is access to essential medicines as part of the fulfilment of the right to health enforceable through the courts?,2006,Lancet,368,9532,,305,311,,94,10.1016/S0140-6736(06)69076-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646489470&doi=10.1016%2fS0140-6736%2806%2969076-4&partnerID=40&md5=2eb6f756a1e2095a375ab6bb31b0fc11,"Graduate School of Education and Human Development, Department of Counseling/Human and Organizational Studies, George Washington University, Washington, DC, United States",38.8980554,-77.0477495,,"Perspectives, Woodinville, WA, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
