"Office of Special Education and Rehabilitative Services, Department of Educaion",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,156,,53271,53280,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987629893&partnerID=40&md5=211a98b3368d50cd5733ed8801f0527c,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Office of Special Education and Rehabilitative Services, Department of Education",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,142,,48335,48346,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981333081&partnerID=40&md5=dda5bdda794e0976ef36a1cba6ef036b,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Heitkemper M., Jarrett M., Cain K.C., Burr R., Levy R.L., Feld A., Hertig V.",Autonomic nervous system function in women with irritable bowel syndrome,2001,Digestive Diseases and Sciences,46,6,,1276,1284,,86,10.1023/A:1010671514618,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035020397&doi=10.1023%2fA%3a1010671514618&partnerID=40&md5=52a81441edd5c86788a95d7a5e615161,"Program and System Engineering, Enterprise Communication Technology, Department for Embedded Software and IP-based Applications, Boschstrasse 10, Vienna, Austria",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Lima P.M.,A goal-driven neural propositional interpreter.,2001,International journal of neural systems,11,3,,311,322,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2342567979&partnerID=40&md5=5d5ecc6798505eda6cb98f57d949f1f6,"Computer System Research Laboratory, Dept. of CS, Binghamton University, Binghamton, NY, United States",0,,,"Experimental Computing Laboratory, Dept. of ECECS, University of Cincinnati, Cincinnati, OH, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Gilbert P.B., DeGruttola V., Hammer S.M., Kuritzkes D.R.",Virologic and regimen termination surrogate end points in AIDS clinical trials,2001,Journal of the American Medical Association,285,6,,777,784,,33,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035857355&partnerID=40&md5=a05350ec216fd21fe2f2bfbcff63100d,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
BrŸhwiler P.A.,Synchrotron studies of carbon surfaces,2001,Journal of Physics Condensed Matter,13,49,,11229,11248,,13,10.1088/0953-8984/13/49/309,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035842680&doi=10.1088%2f0953-8984%2f13%2f49%2f309&partnerID=40&md5=57a8502ca0bbaf7c8094a6a33d31197f,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Ohlidal I., Franta D., Frumar M., Jedelsk_ J., Navr‡til K.",Complete optical analysis of amorphous As-S chalcogenide thin films by the combined spectrophotometric method,2001,Journal of Optoelectronics and Advanced Materials,3,4,,873,878,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347122398&partnerID=40&md5=ab7cf04ba1cd13241e5cc56a0b2bdc05,"Institute of Social Medicine, State University of Rio Janiero, Nucleus of Research on Violence, Brazil",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"DomŽnech-Carb— M.T., DomŽnech-Carb— A., Gimeno-Adelantado J.V., Bosch-Reig F.",Identification of synthetic resins used in works of art by Fourier transform infrared spectroscopy,2001,Applied Spectroscopy,55,12,,1590,1602,,23,10.1366/0003702011954152,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035701967&doi=10.1366%2f0003702011954152&partnerID=40&md5=7c779bdf1013674e70c991aabda57856,"Dept. Spec. Educ., Rehab., Sch. P., University of Arizona, Tucson, AZ, United States",0,,,"Arizona State Schools Deaf and Blind, Tucson, AZ, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Xiao Y., Sabry A., Ariola Z.M.",From syntactic theories to interpreters: Automating the proof of unique decomposition,2001,Higher-Order and Symbolic Computation,14,4,,387,409,,11,10.1023/A:1014408032446,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035728958&doi=10.1023%2fA%3a1014408032446&partnerID=40&md5=fc7c03c1a3bbf5c3ec0ac496a7a39a0d,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Meunier J.-D., Alexandre A., Colin F., Braun J.-J.",Deciphering the dynamics of tropical soils through the study of the biogeochemical cycle of silica [Intert de l'Žtude du cycle biogŽochimique du silicium pour interprŽter la dynamique des sols tropicaux],2001,Bulletin de la Societe Geologique de France,172,5,,533,538,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035168086&partnerID=40&md5=4ed2c186f611db9c84d62a9786d27b20,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Kahler T.H., Roni P., Quinn T.P.",Summer movement and growth of juvenile anadromous salmonids in small western Washington streams,2001,Canadian Journal of Fisheries and Aquatic Sciences,58,10,,1947,1956,,76,10.1139/cjfas-58-10-1947,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034756762&doi=10.1139%2fcjfas-58-10-1947&partnerID=40&md5=ae9910ccb2afadc344221d899e40fabb,"Royal Australian Planning Institute, Australia",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Berk-Seligson S.,Interpreting for the police: Issues in pre-trial phases of the judicial process,2000,"Speech, Language and the Law",7,2,,212,237,,23,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-54249101070&partnerID=40&md5=32215a55eafacdb7991197de12b4701c,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Mazumdar S., Geis G.",Stadium sightlines and wheelchair patrons: Case studies in implementation of the ADA,2000,Research in Social Science and Disability,1,,,205,234,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011170675&partnerID=40&md5=518b4a8d815cb17ce73cfbd3ca0d37f4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Oldfield S.,"The centrality of community capacity in state low-income housing provision in Cape Town, South Africa",2000,International Journal of Urban and Regional Research,24,4,,858,872,,30,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034505756&partnerID=40&md5=821f7540b9452f1152fb163b07e36f5a,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Mezey S.G.,The U.S. Supreme Court's federalism jurisprudence: Alden v. Maine and the enhancement of state sovereignty,2000,Publius,30,1,,21,38,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039257852&partnerID=40&md5=e857ad4d10e7fc038f073c6d17e66323,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Jackson J.C., Taylor V.M., Chitnarong K., Mahloch J., Fischer M., Sam R., Seng P.",Development of a cervical cancer control intervention program for Cambodian American women,2000,Journal of Community Health,25,5,,359,375,,33,10.1023/A:1005123700284,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033844431&doi=10.1023%2fA%3a1005123700284&partnerID=40&md5=80aa551c1033dec8e2bb82cad4564cb2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Dreyfuss R.C.,"Collaborative Research: Conflicts on Authorship, Ownership, and Accountability",2000,Vanderbilt Law Review,53,4,,1161,1230,,22,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034415767&partnerID=40&md5=202cb38f02bb48278e89c61b30e72456,"Division of General Medicine and Primary Care, Collaborative Research Unit, Cook County Hospital, Chicago, IL, United States",0,,,"Department of Health Studies, University of Chicago, Chicago, IL, United States",,"Section of General Medicine, University of Chicago, Chicago, IL, United States",,"Robert Wood Johnson Clinical Scholars Program, University of Chicago, Chicago, IL, United States",,"Department of Ambulatory Care and Prevention, Harvard Pilgrim Health Care, Boston, MA, United States",,"Division of General Medicine and Primary Care, Cook County Hospital, CCSN 947, 1900 West Polk St., Chicago, IL 60612, United States",,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Martin D.S., Lytle R.R.",Deaf teacher candidates in hearing classrooms: A unique teacher preparation program,2000,American Annals of the Deaf,145,1,,15,21,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034151966&partnerID=40&md5=5febd4c7efa9335e0a9727b5aad13e64,"Comprehensive Cancer Center, and Division of Human Genetics, Department of Internal Medicine, Ohio State University, 420 W 12th Avenue, Columbus, OH 43210, United States",0,,,"CRC Human Cancer Genetics Research Group, University of Cambridge, Cambridge, United Kingdom",,"National Institutes of Health, Bethesda, MD, United States",,"Division of Senology, Department of Obstetrics and Gynecology, University of Vienna, Australia",,"Departments of Human Genetics and Pathology, Leiden University Medical Centre, Leiden, Netherlands",,"Cancer Therapy and Research Center, University of Texas Health Science Center, San Antonio, TX, United States",,"International Agency for Research on Cancer, Lyon, France",,"Myriad Genetic Laboratories, Salt Lake City, UT, United States",,"Department of Medicine, University of Pennsylvania, Philadelphia, PA, United States",,"Clinical Research Division, Fred Hutchinson Cancer Research Center, Seattle,WA, United States",,,,,,,,,,,,,,,,,,0,0
Moser-Mercer B.,Simultaneous interpreting: Cognitive potential and limitations,2000,Interpreting,5,2,,83,94,,21,10.1075/intp.5.2.03mos,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937324533&doi=10.1075%2fintp.5.2.03mos&partnerID=40&md5=737402216b871477332cbde0be1e103a,"Department of Endodontology, Dental School, Aristotelian University, Thessaloniki, Greece",0,,,"Dept. of Business Administration, University of Macedonia, Thessaloniki, Greece",,"17, Ag. Sofias Str, 54623 Thessaloniki, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Gile D.,The history of research into conference interpreting: A scientometric approach,2000,Target,12,2,,297,321,,2,10.1075/target.12.2.07gil,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989366434&doi=10.1075%2ftarget.12.2.07gil&partnerID=40&md5=b5c0abd2abead7f4e70d203b98e297b4,"Univ. Klin. fŸr Frauenheilkunde, AKH und Referat fur Medizinexport, Univ. Klin. Kinder- J., Wien, Austria",0,,,"SIDS-Beratungs-, Forschungs- und K., Abt. Neonatologie, Angeborene S., Univ. Klin. Kinder- J., WŠhringer GŸrtel 18-20, A-1090 Wien, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Jesse A., Vrignaud N., Cohen M.M., Massaro D.W.",The processing of information from multiple sources in simultaneous interpreting,2000,Interpreting,5,2,,95,115,,2,10.1075/intp.5.2.04jes,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989382918&doi=10.1075%2fintp.5.2.04jes&partnerID=40&md5=eac53db66fc5527b6189d51b1adb3267,"Department of Biobehavioral Nursing, Box 357266, University of Washington, Seattle, WA 98195, United States",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Sabatini E.,"Listening comprehension, shadowing and simultaneous interpretation of two Ônon-standardÕ english speeches",2000,Interpreting,5,1,,25,48,,,10.1075/intp.5.1.03sab,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989367386&doi=10.1075%2fintp.5.1.03sab&partnerID=40&md5=b36693b02854be67a442146260ff59e9,"Instituto de Computa‹o, Universidade Federal Fluminense, Rua Passo da P‡tria, 156, Bl. E, sala 350, 24210-240, Niter—i, RJ, Brazil.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Tommola J., Laine M., Sunnari M., Rinne J.O.",Images of shadowing and interpreting,2000,Interpreting,5,2,,147,167,,1,10.1075/intp.5.2.06tom,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989389986&doi=10.1075%2fintp.5.2.06tom&partnerID=40&md5=cfbc803ec4b58a19f4715e5b99d18213,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Seal B.C.,Working with educational interpreters,2000,"Language, Speech, and Hearing Services in Schools",31,1,,15,25,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034340296&partnerID=40&md5=78c82fc57e00e374c62c9f3941c126d8,"Department of Pediatrics, University Clinic of Navarre, Avda. P’o XII, s/n, 31080 Pamplona Navarra, Spain",0,,,"Department of Pharmacology, University Clinic of Navarre, Pamplona, Spain",,"Department Executive Officer, University Clinic of Navarre, Pamplona, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Beyleveld D.,Betrayal of confidence in the court of appeal,2000,Medical Law International,4,3/4/17,,277,311,,20,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000568987&partnerID=40&md5=7f16ce214f0aefe02b5ae5c2b238ced0,"Department of Physics, Uppsala University, Box 530, SE-751 21 Uppsala, Sweden",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Webb S.,A new concept of multileaf collimator (the shuttling MLC) - An interpreter for high-efficiency IMRT,2000,Physics in Medicine and Biology,45,11,,3343,3358,,8,10.1088/0031-9155/45/11/316,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033773557&doi=10.1088%2f0031-9155%2f45%2f11%2f316&partnerID=40&md5=6339a5dbca2e5155be9b032e0aebd0cd,"Department of Physical Electronics, Faculty of Science, Masaryk University, 2, 61137 Brno, Czech Republic",0,ZERO_RESULTS,,"Department of General Chemistry, Faculty of Chemical Technology, University of Pardubice, Legions Sq. 565, 532 10 Pardubice, Czech Republic",,"Inst. of Condensed Matter Physics, Faculty of Science, Masaryk University, Kotl‡rsk‡ 2, 611 37 Brno, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Vierling L.,The Americans with Disabilities Act: implications of Supreme Court decisions for case managers.,2000,The Case manager,11,1,,47,49,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033992939&partnerID=40&md5=ac7f5c694612af9543707af0438b184f,"Department of Medical Affairs, Olean, Procter and Gamble Company, Cincinnati, OH 45224, United States",0,ZERO_RESULTS,,"Degge Group Ltd., Arlington, VA 22209, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Scheuerle J., Guilford A.M., Habal M.B.",Work-related cumulative trauma disorders and interpreters for the deaf,2000,Applied Occupational and Environmental Hygiene,15,5,,429,434,,13,10.1080/104732200301386,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034060475&doi=10.1080%2f104732200301386&partnerID=40&md5=eb0e4f1f3ebd67e8e6aed467c38deb21,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Walker G.,"Medical laboratory accreditation standards -past, present and future",2000,Australian Journal of Medical Science,21,2,,82,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750211116&partnerID=40&md5=0c6dfa8cd533a65b5eff43fd7583bbf2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Rieke I., El Yadji M.",Open-end yarns: Interpreting the causes of weak points [Fils open-end: InterprŽter les causes des points faibles],2000,Industrie Textile,,1316,,26,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950097524&partnerID=40&md5=0908fa629968123548ec05b8607b1902,"Department of Accounting and Business Law, Texas A and M University-Corpus Christi, Corpus Christi, TX 78412-9966, United States",0,ZERO_RESULTS,,"Department of Management and Marketing, Texas A and M University-Corpus Christi, Corpus Christi, TX 78412-9966, United States",,"College of Business, Texas A and M University-Corpus Christi, 6300 Ocean Drive, Corpus Christi, TX 78412-9966, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Lopez E.C.,Conducting Instructional Consultation Throug Interpreters,2000,School Psychology Review,29,3,,378,388,,20,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034416333&partnerID=40&md5=4d649a85e05baf0f3b2c79dc2e6e2837,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Wills P.R.,Evolution of the molecular biological interpreter,2000,Complexity International,8,,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4143130138&partnerID=40&md5=ce539aecad63e7232b3b79c91de573d6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Rinne J.O., Tommola J., Laine M., Krause B.J., Schmidt D., Kaasinen V., TerŠs M., SipilŠ H., Sunnari M.",The translating brain: Cerebral activation patterns during simultaneous interpreting,2000,Neuroscience Letters,294,2,,85,88,,40,10.1016/S0304-3940(00)01540-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034681056&doi=10.1016%2fS0304-3940%2800%2901540-8&partnerID=40&md5=3b886a841c1459dd236ef6206f82065d,"Generalist Physician Program, East Carolina University, School of Medicine, Lakeside Annex 1, Greenville, NC 27858-4354, United States",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Wu J.-Q., Gao W., Chen X.-L., Ma J.-Y.",Hierarchical DGMM recognizer for Chinese sign language recognition,2000,Ruan Jian Xue Bao/Journal of Software,11,11,,1430,1439,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034335165&partnerID=40&md5=2bb664373d20a9c35caed88df8dbeed9,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Franta D., Ohl’dal I.",Optical characterization of inhomogeneous thin films of ZrO2 by spectroscopic ellipsometry and spectroscopic reflectometry,2000,Surface and Interface Analysis,30,1,,574,579,,23,10.1002/1096-9918(200008)30:1<574::AID-SIA709>3.0.CO;2-U,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0342584229&doi=10.1002%2f1096-9918%28200008%2930%3a1%3c574%3a%3aAID-SIA709%3e3.0.CO%3b2-U&partnerID=40&md5=089b0f255c3512031068a3667aeff8fc,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Nakagawa S., Kogure S., Itoh T.",Semantic interpreter and a cooperative response generator for a robust spoken dialogue system,2000,International Journal of Pattern Recognition and Artificial Intelligence,14,5,,553,569,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034239407&partnerID=40&md5=e79cb9be75278fe7c4aad7ba0266f3c8,"Department of Applied Linguistics, University of California, 3300 Rolfe Hall, Los Angeles, CA 90034, United States",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Lavaert V., De Cock M., Moors M., Wettinck E.",Influence of pores on the quality of a silicon polyester coated galvanized steel system,2000,Progress in Organic Coatings,38,3,,213,221,,29,10.1016/S0300-9440(00)00107-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034204753&doi=10.1016%2fS0300-9440%2800%2900107-7&partnerID=40&md5=7af55f45805b458ee66ef664181cf2ec,"Universit Lumiƒre Lyon 2, 46, rue dÕalembert, Meudon, F-92190, France",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"BergŽs R., Sanz-Nebot V., Barbosa J.",Modelling retention in liquid chromatography as a function of solvent composition and pH of the mobile phase,2000,Journal of Chromatography A,869,1/2/17,,27,39,,54,10.1016/S0021-9673(99)00915-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033969755&doi=10.1016%2fS0021-9673%2899%2900915-2&partnerID=40&md5=8889b417e9a16ca578bfc31bfaa937d5,"Ordinate Corporation and Stanford University, Ordinate Corporation, United States",0,ZERO_RESULTS,,"University of California, Santa Cruz, United States",,"Ordinate Corporation, State University, Ghent, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Webster S.,An interpreter for adaptable supply chain planning algorithms,2000,"Proceedings - Academia/Industry Working Conference on Research Challenges 2000: Next Generation Enterprises: Virtual Organizations and Mobile/Pervasive Technologies, AIWORC 2000",,,843308,299,310,,,10.1109/AIWORC.2000.843308,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962328163&doi=10.1109%2fAIWORC.2000.843308&partnerID=40&md5=279a9dd46e8c350cfaaa74ec99e7fc12,"Joint Department of Physics, Can. Res./RMNHS Trust Inst., Downs Road, Sutton, Surrey SM2 5PT, United Kingdom",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Sfikas P.M.,Treating hearing-impaired people: A look at the use of sign interpreters in dentistry,2000,Journal of the American Dental Association,131,1,,108,110,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033631126&partnerID=40&md5=5e329db8f2c3728f73a17c2e23d12efb,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Dernocoeur K., Meade D.M.",Safe and effective use of interpreters.,2000,Emergency medical services,29,4,,,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034167899&partnerID=40&md5=93b394c6597b28a6aee72e649ab75075,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Berk-Seligson S.,The impact of court interpreting on the coerciveness of leading questions,1999,"Speech, Language and the Law",6,1,,30,56,,22,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-54249128879&partnerID=40&md5=d348cc462effa1afa93f61e889c55424,"Midwest Center for Health Services and Policy Research, Department of Veterans Affairs, Edward Nines, Jr. Hospital, Hines, IL, United States",0,ZERO_RESULTS,,"Department of Preventive Medicine and Epidemiology, Loyola University Stritch School of Medicine, Maywood, IL, United States",,"Vascular Biology Laboratory, Jean Mayer USDA Human Nutrition Research Center on Aging, Tufts University, Boston, MA, United States",,"Department of Surgical Pathology, Loyola University Stritch School of Medicine, Maywood, IL, United States",,"Department of Pathology, Resurrection Medical Center, Chicago, IL, United States",,"Department of Preventive Medicine and Epidemiology, Loyola University Stritch School of Medicine, 2160 South First Avenue, Maywood, IL 60153, United States",,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Morris R.,The gum syndrome: Predicaments in court interpreting,1999,"Speech, Language and the Law",6,1,,6,29,,20,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-54249091260&partnerID=40&md5=71679e351d2b506bb153c1efe46dbf69,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
